Opponent,Turns,Map,Avarage turn time
java GreedyBot4,100,maps/8planets/map3.txt,0
java GreedyBot4,100,maps/8planets/map3.txt,0
java GreedyBot4,100,maps/8planets/map2.txt,0
java GreedyBot4,100,maps/8planets/map1.txt,0
java GreedyBot4,100,maps/8planets/map1.txt,0
java GreedyBot4,100,maps/8planets/map2.txt,0
java GreedyBot6,100,maps/8planets/map3.txt,0
java GreedyBot6,100,maps/8planets/map2.txt,0
java GreedyBot6,100,maps/8planets/map1.txt,0
java GreedyBot6,100,maps/8planets/map1.txt,0
java GreedyBot6,100,maps/8planets/map2.txt,0
java GreedyBot6,100,maps/8planets/map3.txt,0
java GreedyBot10,100,maps/8planets/map2.txt,0
java GreedyBot10,100,maps/8planets/map3.txt,0
java GreedyBot10,100,maps/8planets/map3.txt,0
java GreedyBot10,100,maps/8planets/map2.txt,0
java GreedyBot10,100,maps/8planets/map1.txt,0
java GreedyBot10,100,maps/8planets/map1.txt,0
java GreedyBot11,100,maps/8planets/map2.txt,0
java GreedyBot11,100,maps/8planets/map1.txt,0
java GreedyBot11,100,maps/8planets/map3.txt,0
java GreedyBot14,100,maps/8planets/map3.txt,0
java GreedyBot14,100,maps/8planets/map3.txt,0
java GreedyBot14,100,maps/8planets/map2.txt,0
java GreedyBot14,100,maps/8planets/map1.txt,0
java GreedyBot14,100,maps/8planets/map2.txt,0
java GreedyBot14,100,maps/8planets/map1.txt,0
java GreedyBot15,100,maps/8planets/map2.txt,0
java GreedyBot15,100,maps/8planets/map3.txt,0
java GreedyBot15,100,maps/8planets/map2.txt,0
java GreedyBot15,100,maps/8planets/map1.txt,0
java GreedyBot15,100,maps/8planets/map3.txt,0
java GreedyBot15,100,maps/8planets/map1.txt,0
