Opponent,Turns,Map,Avarage turn time
java GreedyBot1,80,maps/8planets/map2.txt,0
java GreedyBot1,45,maps/8planets/map2.txt,0
java GreedyBot3,31,maps/8planets/map2.txt,1
java GreedyBot4,23,maps/8planets/map1.txt,1
java GreedyBot4,12,maps/8planets/map2.txt,2
java GreedyBot4,11,maps/8planets/map2.txt,2
java GreedyBot4,23,maps/8planets/map3.txt,1
java GreedyBot4,28,maps/8planets/map3.txt,1
java GreedyBot4,18,maps/8planets/map1.txt,1
java GreedyBot9,76,maps/8planets/map2.txt,0
java GreedyBot13,47,maps/8planets/map1.txt,0
